Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),Temperature,RH
08/04/2025,01.00.00,1.9,1043,8.0,819,193,1654,108,6.5,-200.0
08/04/2025,02.00.00,-200.0,1301,17.5,1092,325,1653,145,12.7,41.1
08/04/2025,03.00.00,2.3,1120,6.9,744,172,1648,104,6.8,30.4
08/04/2025,04.00.00,3.7,1347,15.8,1069,313,1549,152,23.1,42.4
08/04/2025,05.00.00,3.8,1317,15.1,1016,280,1541,128,25.6,45.1
08/04/2025,06.00.00,2.8,1237,11.0,839,336,1455,149,8.4,38.0
08/04/2025,07.00.00,3.8,1378,16.3,1032,265,1599,141,16.5,59.4
08/04/2025,08.00.00,3.1,-200,14.6,-200,184,1698,89,18.7,75.1
08/04/2025,09.00.00,2.5,1171,11.2,924,162,1763,66,16.1,-200.0
08/04/2025,10.00.00,2.7,1241,13.3,978,214,1621,96,8.6,31.5
08/04/2025,11.00.00,2.5,1181,9.6,852,200,1630,101,17.6,36.2
08/04/2025,12.00.00,3.6,1344,14.3,1020,333,1571,145,27.5,71.2
08/04/2025,13.00.00,1.7,-200,4.7,654,136,1760,98,7.1,54.3
08/04/2025,14.00.00,2.0,1090,12.1,969,138,1640,69,7.4,47.3
08/04/2025,15.00.00,2.4,1196,9.2,829,216,1654,100,15.6,29.0
08/04/2025,16.00.00,3.9,1393,14.8,1018,367,1580,157,33.3,-200.0
08/04/2025,17.00.00,3.4,1299,15.0,1046,285,1562,143,25.1,36.7
08/04/2025,18.00.00,4.4,1414,-200.0,1201,392,1440,174,25.4,76.6
08/04/2025,19.00.00,2.4,1137,8.4,821,200,1671,108,15.9,73.0
08/04/2025,20.00.00,3.6,1376,16.8,1116,276,1525,142,22.8,25.0
08/04/2025,21.00.00,3.0,-200,11.4,892,275,1627,134,5.3,51.0
08/04/2025,22.00.00,3.9,1385,18.4,1148,322,1622,152,24.1,33.5
08/04/2025,23.00.00,4.9,1541,18.6,1132,443,1426,185,32.4,44.6
09/04/2025,00.00.00,3.4,-200,14.9,990,346,1589,143,23.4,72.6
09/04/2025,01.00.00,5.7,1658,22.9,1318,451,1465,185,31.2,51.7
09/04/2025,02.00.00,3.9,1418,13.4,986,344,1580,159,26.7,40.1
09/04/2025,03.00.00,2.2,1146,6.2,676,233,1587,136,8.6,32.5
09/04/2025,04.00.00,5.4,1609,20.0,1185,450,1465,194,32.1,68.0
09/04/2025,05.00.00,2.1,1095,10.4,866,194,1654,-200,7.0,57.5
09/04/2025,06.00.00,3.6,1316,10.6,875,297,-200,144,21.0,-200.0
09/04/2025,07.00.00,2.3,1048,9.8,884,196,1629,99,9.3,33.0
09/04/2025,08.00.00,1.9,1122,8.1,770,178,1681,89,5.4,40.1
09/04/2025,09.00.00,3.5,1313,10.4,862,246,1558,114,17.7,77.6
09/04/2025,10.00.00,3.2,1262,11.1,900,168,1618,83,13.9,51.2
09/04/2025,11.00.00,3.1,1212,10.9,876,247,1552,-200,19.6,44.0
09/04/2025,12.00.00,3.3,1283,13.5,962,259,1561,132,22.3,51.3
09/04/2025,13.00.00,-200.0,1051,10.2,847,227,1630,107,6.3,66.7
09/04/2025,14.00.00,1.7,1026,8.8,813,148,-200,75,8.7,40.4
09/04/2025,15.00.00,-200.0,1242,10.8,875,259,1644,118,-200.0,30.7
09/04/2025,16.00.00,3.2,1280,11.1,901,234,1555,123,15.3,55.1
09/04/2025,17.00.00,-200.0,1458,15.5,1050,343,1546,166,26.9,59.9
09/04/2025,18.00.00,4.4,1420,16.8,1030,310,1538,159,24.6,62.8
09/04/2025,19.00.00,3.3,1263,11.6,870,205,1632,94,30.4,72.9
09/04/2025,20.00.00,4.0,1448,15.7,1041,353,1545,155,25.8,42.3
09/04/2025,21.00.00,2.7,1256,11.0,903,234,1507,130,17.9,24.5
09/04/2025,22.00.00,4.1,1388,15.4,1026,-200,1394,194,25.2,77.5
09/04/2025,23.00.00,2.6,1133,9.6,842,237,1608,105,13.3,46.1
10/04/2025,00.00.00,3.2,1286,11.5,913,-200,1576,119,14.2,57.4
10/04/2025,01.00.00,4.4,1455,16.4,1085,250,1543,122,28.7,60.0
10/04/2025,02.00.00,2.4,1168,12.4,924,287,1651,147,18.4,52.8
10/04/2025,03.00.00,3.9,1409,16.7,1061,315,1502,137,29.0,32.3
10/04/2025,04.00.00,4.5,1484,18.9,1137,253,1576,122,29.7,65.3
10/04/2025,05.00.00,4.6,1459,20.5,1277,381,1541,183,30.7,68.2
10/04/2025,06.00.00,4.0,1416,18.0,1140,283,1546,131,32.5,53.2
10/04/2025,07.00.00,2.5,1204,12.9,990,160,-200,83,17.9,49.3
10/04/2025,08.00.00,3.0,1226,13.1,942,252,1614,135,14.6,26.8
10/04/2025,09.00.00,3.0,1266,12.6,966,214,1599,102,22.5,25.0
10/04/2025,10.00.00,2.3,1125,7.9,768,234,1629,126,16.1,40.4
10/04/2025,11.00.00,3.6,1397,12.7,943,281,1596,131,23.0,38.7
10/04/2025,12.00.00,3.9,-200,17.3,1098,330,1551,141,26.2,77.2
10/04/2025,13.00.00,3.6,1379,14.3,982,318,1592,153,25.7,67.0
10/04/2025,14.00.00,2.8,1166,8.4,776,234,1597,-200,-200.0,59.6
10/04/2025,15.00.00,2.5,1230,5.8,704,211,1611,93,10.0,51.1
10/04/2025,16.00.00,2.9,1205,16.0,1049,242,1603,136,17.9,30.0
10/04/2025,17.00.00,2.5,1175,7.9,778,272,1469,133,9.3,78.7
10/04/2025,18.00.00,4.5,1423,16.5,1062,401,1488,177,-200.0,42.5
10/04/2025,19.00.00,3.1,1228,14.9,1037,215,1615,103,15.4,26.4
10/04/2025,20.00.00,2.9,1262,9.2,813,177,1674,106,9.6,49.6
10/04/2025,21.00.00,2.5,1205,11.0,919,160,1636,100,-200.0,72.4
10/04/2025,22.00.00,4.6,1494,22.0,1268,388,1543,170,24.4,73.2
10/04/2025,23.00.00,4.3,1472,21.5,1252,291,1559,139,-200.0,20.7
11/04/2025,00.00.00,3.1,1303,11.7,941,219,1659,104,15.2,73.2
11/04/2025,01.00.00,2.0,1079,8.0,769,93,1706,65,7.2,36.3
11/04/2025,02.00.00,3.0,1213,11.3,889,289,1587,132,17.3,22.3
11/04/2025,03.00.00,2.5,1174,9.9,834,233,1552,94,14.3,70.9
11/04/2025,04.00.00,4.0,1388,18.7,1160,367,1419,156,25.3,71.8
11/04/2025,05.00.00,4.2,1437,13.9,971,310,1544,154,23.2,55.8
11/04/2025,06.00.00,2.7,1226,12.2,943,131,1695,65,15.9,54.5
11/04/2025,07.00.00,2.6,1175,10.1,854,169,1661,95,11.5,68.8
11/04/2025,08.00.00,4.6,1515,21.2,1260,303,1546,145,34.6,67.2
11/04/2025,09.00.00,3.5,1340,16.5,1092,-200,1616,97,18.6,73.4
11/04/2025,10.00.00,3.8,1390,14.3,992,-200,1539,162,25.6,53.2
11/04/2025,11.00.00,2.1,1096,8.0,765,152,1750,74,9.2,78.1
11/04/2025,12.00.00,3.1,1291,14.3,992,264,1692,122,19.6,79.8
11/04/2025,13.00.00,2.3,1166,11.3,896,242,1650,99,5.8,27.0
11/04/2025,14.00.00,3.5,-200,8.9,819,226,1527,-200,20.2,71.0
11/04/2025,15.00.00,4.7,1552,20.5,1226,405,1518,176,33.9,-200.0
11/04/2025,16.00.00,3.3,1302,16.4,1074,-200,1689,97,16.5,43.3
11/04/2025,17.00.00,-200.0,1068,8.2,772,165,1664,91,6.2,56.8
11/04/2025,18.00.00,2.7,1165,12.5,927,266,1624,133,5.9,23.4
11/04/2025,19.00.00,2.7,1235,13.3,975,157,1689,77,16.6,50.4
11/04/2025,20.00.00,2.4,1169,10.0,837,232,1614,106,9.8,72.3
11/04/2025,21.00.00,1.4,1055,7.1,760,121,1714,67,5.7,32.8
11/04/2025,22.00.00,4.1,1353,16.4,1086,305,1534,153,27.7,45.6
11/04/2025,23.00.00,2.5,1208,10.0,882,143,1612,72,18.8,76.4
12/04/2025,00.00.00,3.2,1278,11.6,898,271,1508,122,13.7,45.7
12/04/2025,01.00.00,5.1,1552,20.7,1217,431,1492,182,32.0,41.5
12/04/2025,02.00.00,2.7,1188,14.7,969,203,1596,106,-200.0,46.4
12/04/2025,03.00.00,4.9,1559,17.7,-200,342,1466,154,33.7,51.2
12/04/2025,04.00.00,2.5,1194,11.2,874,238,1547,105,14.4,57.9
12/04/2025,05.00.00,4.3,1405,17.7,1130,400,-200,172,-200.0,68.0
12/04/2025,06.00.00,4.6,1491,21.2,1280,414,1530,192,23.1,47.1
12/04/2025,07.00.00,5.2,1601,24.1,1356,495,1398,220,29.8,69.0
12/04/2025,08.00.00,5.0,1557,18.2,1157,368,1448,161,34.5,52.0
12/04/2025,09.00.00,2.6,1224,9.3,811,138,1749,-200,13.7,40.3
12/04/2025,10.00.00,5.6,1626,21.2,1219,466,1440,217,33.8,59.5
12/04/2025,11.00.00,2.8,1156,10.3,856,206,1622,109,16.7,63.1
12/04/2025,12.00.00,3.3,1296,12.3,918,311,1571,146,16.6,53.5
12/04/2025,13.00.00,3.7,1360,15.5,1025,244,1605,134,15.2,23.4
12/04/2025,14.00.00,3.2,1290,11.1,894,208,1605,117,21.2,30.2
12/04/2025,15.00.00,2.9,1265,10.1,829,234,1591,114,9.6,37.1
12/04/2025,16.00.00,3.9,1330,14.1,1010,322,1493,159,21.6,37.0
12/04/2025,17.00.00,3.6,1334,15.4,1031,322,1523,155,21.3,60.4
12/04/2025,18.00.00,3.8,1341,15.0,1025,298,1599,134,27.9,21.1
12/04/2025,19.00.00,4.1,1385,16.1,1065,235,1648,130,30.0,65.3
12/04/2025,20.00.00,3.5,1318,12.2,917,450,1433,217,18.2,35.9
12/04/2025,21.00.00,2.2,1150,5.6,720,177,1652,103,14.1,38.6
12/04/2025,22.00.00,2.8,1236,14.6,980,372,1461,175,12.8,51.7
12/04/2025,23.00.00,2.9,1208,10.8,905,222,1638,118,10.8,33.0
13/04/2025,00.00.00,2.7,1195,16.1,-200,161,1616,81,6.7,73.1
13/04/2025,01.00.00,2.3,1177,10.9,898,170,1697,99,15.3,25.1
13/04/2025,02.00.00,3.5,1341,17.5,1118,333,1551,-200,13.1,46.7
13/04/2025,03.00.00,5.7,1645,25.0,1391,491,1397,213,34.0,71.0
13/04/2025,04.00.00,3.9,1363,15.8,1052,326,1557,125,-200.0,57.0
13/04/2025,05.00.00,2.5,1127,8.9,816,199,1627,-200,15.4,37.5
13/04/2025,06.00.00,3.6,1324,12.4,-200,293,1573,147,22.4,45.2
13/04/2025,07.00.00,2.4,1107,11.8,915,184,1661,110,9.2,62.4
13/04/2025,08.00.00,3.5,1382,14.4,1031,337,1577,-200,18.3,78.4
13/04/2025,09.00.00,3.9,1358,16.8,1095,357,1534,165,23.8,73.6
13/04/2025,10.00.00,3.6,1374,16.1,1047,241,1649,116,19.7,40.5
13/04/2025,11.00.00,3.2,1329,13.4,960,179,1673,110,17.1,-200.0
13/04/2025,12.00.00,-200.0,1574,19.5,1201,348,1519,162,34.8,20.2
13/04/2025,13.00.00,4.4,1459,19.7,-200,335,1553,173,31.4,21.7
13/04/2025,14.00.00,3.7,-200,14.4,1020,307,1568,155,23.7,69.4
13/04/2025,15.00.00,3.4,1298,13.9,978,271,1569,136,22.1,32.0
13/04/2025,16.00.00,4.8,-200,20.7,1199,417,1410,181,23.6,23.6
13/04/2025,17.00.00,3.3,1311,13.2,967,266,1566,116,11.0,34.2
13/04/2025,18.00.00,3.5,1320,10.2,844,357,1493,164,16.9,-200.0
13/04/2025,19.00.00,2.8,1257,-200.0,951,248,1624,120,6.2,63.8
13/04/2025,20.00.00,3.8,1395,-200.0,1111,307,1552,131,19.3,57.5
13/04/2025,21.00.00,3.7,1354,11.2,895,222,1590,120,21.3,34.3
13/04/2025,22.00.00,1.9,1096,5.6,689,172,1656,91,11.8,50.2
13/04/2025,23.00.00,4.8,1491,23.1,1316,406,1463,188,33.9,75.6
14/04/2025,00.00.00,4.6,1467,18.7,1175,329,-200,169,-200.0,68.9
14/04/2025,01.00.00,3.6,1334,14.4,1015,230,1675,104,26.7,39.4
14/04/2025,02.00.00,-200.0,1245,10.6,906,283,1566,112,21.0,78.9
14/04/2025,03.00.00,4.9,1491,17.4,1149,340,1496,150,31.1,62.5
14/04/2025,04.00.00,2.6,1185,9.8,838,213,1563,122,8.9,-200.0
14/04/2025,05.00.00,3.8,1356,17.1,1075,305,-200,142,28.7,22.1
14/04/2025,06.00.00,2.0,1073,8.0,773,182,1675,91,8.7,30.1
14/04/2025,07.00.00,5.0,1533,21.1,1240,349,-200,-200,28.8,63.7
14/04/2025,08.00.00,2.4,1089,13.1,1002,185,1658,94,13.3,31.0
14/04/2025,09.00.00,4.7,1485,17.7,1112,329,-200,146,31.3,50.7
14/04/2025,10.00.00,4.7,1478,19.6,1190,383,1485,168,33.3,25.6
14/04/2025,11.00.00,2.7,-200,12.8,935,241,1650,127,9.5,75.3
14/04/2025,12.00.00,3.0,1176,10.0,842,282,1565,159,18.9,40.6
14/04/2025,13.00.00,5.0,-200,20.3,1186,474,1395,201,34.4,74.5
14/04/2025,14.00.00,3.5,1357,17.9,1097,270,1638,122,19.5,76.7
14/04/2025,15.00.00,4.7,1502,18.1,1162,362,-200,159,30.9,20.4
14/04/2025,16.00.00,3.8,1386,17.4,-200,368,1485,183,22.7,47.8
14/04/2025,17.00.00,3.3,1279,12.9,944,293,1531,145,16.3,21.5
14/04/2025,18.00.00,4.0,1346,19.4,1201,378,1452,169,13.6,74.5
14/04/2025,19.00.00,3.9,1384,12.3,903,409,1490,179,11.1,51.1
14/04/2025,20.00.00,4.0,1415,16.0,1056,275,1611,146,27.9,24.5
14/04/2025,21.00.00,2.0,1060,5.0,680,201,1640,101,16.6,26.6
14/04/2025,22.00.00,3.8,-200,13.9,1013,277,1571,130,20.3,43.0
14/04/2025,23.00.00,3.6,1328,12.9,954,364,1533,144,19.8,76.4
15/04/2025,00.00.00,4.3,1525,16.5,1089,282,1518,141,22.3,61.6
15/04/2025,01.00.00,4.7,1518,16.6,1071,425,-200,190,31.0,72.1
15/04/2025,02.00.00,-200.0,1489,19.7,1196,370,1505,169,34.4,42.0
15/04/2025,03.00.00,3.8,1303,16.1,1088,331,1552,153,17.2,22.6
15/04/2025,04.00.00,5.1,1589,17.4,1077,473,1441,219,29.8,78.5
15/04/2025,05.00.00,3.6,1415,13.1,982,256,1579,100,27.9,21.0
15/04/2025,06.00.00,3.3,1288,18.3,1137,-200,1721,85,22.2,76.9
15/04/2025,07.00.00,4.8,1512,19.9,1169,372,1459,188,33.7,42.1
15/04/2025,08.00.00,2.7,1211,7.0,-200,193,1627,85,11.0,20.6
15/04/2025,09.00.00,2.2,1108,6.1,738,113,1744,58,8.3,61.3
15/04/2025,10.00.00,4.8,1441,19.6,1175,282,1549,145,30.6,78.8
15/04/2025,11.00.00,3.8,1403,15.5,1047,366,1512,167,18.2,77.9
15/04/2025,12.00.00,-200.0,1592,20.4,1183,507,1373,223,30.4,29.7
15/04/2025,13.00.00,5.0,1577,24.3,1313,367,1490,183,31.8,30.9
15/04/2025,14.00.00,1.8,1041,12.3,908,126,1647,65,6.9,53.9
15/04/2025,15.00.00,4.6,1490,17.8,1142,407,1505,177,31.5,58.2
15/04/2025,16.00.00,3.3,1322,15.0,1023,306,1587,150,18.4,64.4
15/04/2025,17.00.00,3.8,1400,17.0,1117,392,1518,178,20.3,30.9
15/04/2025,18.00.00,4.1,1418,18.4,1167,357,1497,173,23.8,77.5
15/04/2025,19.00.00,5.8,1676,21.9,1253,413,1483,179,32.8,58.3
15/04/2025,20.00.00,1.8,-200,11.2,923,186,1731,96,5.6,70.8
15/04/2025,21.00.00,3.6,1357,14.4,992,255,1608,121,19.3,52.4
15/04/2025,22.00.00,5.2,1547,21.8,1283,416,1421,182,25.6,44.9
15/04/2025,23.00.00,3.9,1343,15.5,1062,366,1473,153,26.7,78.6
16/04/2025,00.00.00,4.2,1359,16.3,1073,287,1535,130,25.8,54.9
16/04/2025,01.00.00,1.9,1113,8.3,-200,151,1732,75,9.0,72.0
16/04/2025,02.00.00,2.9,1229,9.4,835,174,1677,102,14.0,77.2
16/04/2025,03.00.00,2.7,1228,6.8,740,165,1605,92,15.8,60.5
16/04/2025,04.00.00,4.9,1553,19.3,1168,-200,1558,171,29.1,52.9
16/04/2025,05.00.00,2.9,1206,9.9,836,314,1571,144,13.4,20.2
16/04/2025,06.00.00,2.2,1121,9.8,834,175,1667,81,11.3,-200.0
16/04/2025,07.00.00,5.3,1580,22.0,1296,-200,1416,244,33.7,32.1
16/04/2025,08.00.00,2.1,1099,8.5,765,217,1617,121,5.3,31.2
16/04/2025,09.00.00,5.5,1648,24.8,1360,487,1465,206,34.9,35.3
16/04/2025,10.00.00,3.5,1394,13.8,977,222,1534,113,25.3,38.3
16/04/2025,11.00.00,4.7,1534,15.8,1047,366,1478,162,29.9,41.6
16/04/2025,12.00.00,3.3,1290,12.6,948,204,1668,102,13.8,45.2
16/04/2025,13.00.00,1.8,1112,9.7,811,131,1762,71,5.4,25.9
16/04/2025,14.00.00,3.6,1389,10.6,890,264,1540,130,27.1,22.5
16/04/2025,15.00.00,4.5,1430,17.7,1139,356,1498,-200,30.0,60.4
16/04/2025,16.00.00,4.8,1562,20.5,1231,428,1464,186,27.2,52.2
16/04/2025,17.00.00,3.0,1272,17.3,1100,226,1581,95,9.3,46.6
16/04/2025,18.00.00,4.0,1443,18.6,1136,366,1497,169,27.6,58.1
16/04/2025,19.00.00,3.7,1374,14.9,1016,220,1687,114,28.1,69.7
16/04/2025,20.00.00,3.8,1357,16.1,1064,323,1500,150,24.8,45.7
16/04/2025,21.00.00,4.1,1471,12.5,949,303,1548,141,28.0,58.5
16/04/2025,22.00.00,4.8,1524,16.9,1091,394,1496,192,30.4,77.2
16/04/2025,23.00.00,3.8,1355,16.5,1083,-200,1542,175,23.4,70.4
17/04/2025,00.00.00,1.9,1099,7.9,767,79,1702,62,7.7,45.6
17/04/2025,01.00.00,4.0,-200,16.6,-200,395,1477,181,-200.0,58.7
17/04/2025,02.00.00,2.3,1148,9.3,820,175,1649,91,7.3,30.6
17/04/2025,03.00.00,3.4,1328,13.8,987,368,1517,157,17.2,53.6
17/04/2025,04.00.00,2.4,1156,9.6,802,192,1599,78,17.2,78.9
17/04/2025,05.00.00,1.0,928,1.8,574,145,1735,92,7.0,51.1
17/04/2025,06.00.00,2.3,1124,8.9,821,189,1659,97,15.5,75.7
17/04/2025,07.00.00,2.1,-200,5.9,716,181,1698,126,-200.0,44.4
17/04/2025,08.00.00,4.7,1552,17.6,1097,383,1471,167,29.2,79.9
17/04/2025,09.00.00,3.7,1344,17.1,1084,283,1525,137,33.4,54.8
17/04/2025,10.00.00,3.0,1149,11.7,892,228,1579,122,7.2,22.5
17/04/2025,11.00.00,5.0,1554,21.0,1241,407,1502,176,33.7,55.2
17/04/2025,12.00.00,4.2,1448,17.2,1116,367,1489,164,20.7,36.5
17/04/2025,13.00.00,2.5,1112,9.1,803,208,1569,101,-200.0,21.9
17/04/2025,14.00.00,2.5,1147,7.9,803,225,1628,106,7.3,69.3
17/04/2025,15.00.00,3.5,1305,13.4,-200,208,1621,107,20.0,36.5
17/04/2025,16.00.00,4.8,1497,19.5,1187,429,1445,192,28.8,67.8
17/04/2025,17.00.00,4.0,1437,-200.0,1109,283,1505,113,26.2,37.3
17/04/2025,18.00.00,2.4,1154,9.8,809,109,1653,65,6.5,31.7
17/04/2025,19.00.00,2.8,1203,12.4,923,314,1527,149,7.2,78.4
17/04/2025,20.00.00,2.9,1266,8.5,772,301,1522,140,17.1,41.7
17/04/2025,21.00.00,3.0,1266,13.8,963,240,1585,132,13.9,56.1
17/04/2025,22.00.00,1.8,1011,4.8,677,194,1678,101,12.0,-200.0
17/04/2025,23.00.00,3.2,1261,14.7,1031,239,1566,116,13.4,53.6
18/04/2025,00.00.00,5.4,1618,22.6,1305,408,1438,192,29.1,74.9
18/04/2025,01.00.00,4.2,1397,12.9,957,304,1536,164,32.9,60.5
18/04/2025,02.00.00,3.2,1336,14.2,1006,222,1584,107,17.2,44.2
18/04/2025,03.00.00,5.2,1577,22.6,1260,400,1472,190,32.2,71.7
18/04/2025,04.00.00,3.0,-200,-200.0,979,203,1679,119,14.6,30.9
18/04/2025,05.00.00,3.5,-200,12.5,934,139,1678,-200,19.3,52.7
18/04/2025,06.00.00,2.5,1200,10.3,872,189,1659,84,-200.0,77.0
18/04/2025,07.00.00,3.7,1337,16.2,1059,248,1509,124,24.2,57.5
18/04/2025,08.00.00,4.9,1545,21.0,1209,406,1478,196,34.4,69.0
18/04/2025,09.00.00,3.8,1340,16.1,1051,295,1623,135,23.1,59.2
18/04/2025,10.00.00,-200.0,1175,9.1,799,-200,1620,123,15.7,70.4
18/04/2025,11.00.00,3.9,1367,17.6,1082,313,1554,137,24.4,76.7
18/04/2025,12.00.00,3.2,1263,14.6,1055,189,1660,93,8.7,36.4
18/04/2025,13.00.00,4.5,1445,17.5,1138,293,1628,136,31.7,30.2
18/04/2025,14.00.00,2.9,-200,10.0,810,169,1719,86,20.1,49.0
18/04/2025,15.00.00,-200.0,1276,11.6,-200,219,1584,99,18.5,62.1
18/04/2025,16.00.00,3.4,1306,16.3,1055,-200,1659,111,22.6,33.6
18/04/2025,17.00.00,3.2,1278,14.7,985,302,1613,121,23.7,20.2
18/04/2025,18.00.00,2.3,1191,9.1,866,192,1578,104,7.2,40.6
18/04/2025,19.00.00,3.7,1381,14.4,987,202,1639,101,25.5,78.1
18/04/2025,20.00.00,2.4,1186,6.1,-200,149,1702,91,12.3,61.7
18/04/2025,21.00.00,4.2,1385,16.7,1075,336,1419,153,26.4,44.1
18/04/2025,22.00.00,3.7,1335,12.4,911,246,1576,100,29.7,31.6
18/04/2025,23.00.00,3.5,1367,14.5,1028,287,1541,138,29.1,-200.0
19/04/2025,00.00.00,4.0,1364,18.3,1155,277,1552,124,21.6,30.2
19/04/2025,01.00.00,2.6,1192,8.4,793,201,1681,111,20.6,26.4
19/04/2025,02.00.00,1.9,1059,8.2,836,127,-200,69,9.3,74.4
19/04/2025,03.00.00,3.4,1285,15.7,-200,280,1593,152,28.3,79.9
19/04/2025,04.00.00,2.6,1236,10.7,866,278,1581,122,13.1,29.8
19/04/2025,05.00.00,3.7,1377,-200.0,1020,341,1626,159,19.9,23.3
19/04/2025,06.00.00,2.9,1266,11.7,-200,179,1697,97,13.5,39.8
19/04/2025,07.00.00,3.6,1363,16.3,1103,413,1469,182,9.0,47.7
19/04/2025,08.00.00,4.4,1461,18.3,1138,414,1459,172,23.9,32.3
19/04/2025,09.00.00,1.7,1034,6.8,677,101,1691,59,6.6,-200.0
19/04/2025,10.00.00,3.6,1335,16.9,1060,248,1562,101,27.5,32.1
19/04/2025,11.00.00,-200.0,1440,18.3,1161,362,1463,158,14.5,66.5
19/04/2025,12.00.00,2.5,1233,7.7,758,238,1649,113,5.0,62.8
19/04/2025,13.00.00,3.8,1334,16.6,1085,395,1449,188,20.3,58.1
19/04/2025,14.00.00,2.2,1110,10.6,894,200,1666,103,6.4,43.2
19/04/2025,15.00.00,3.0,1217,9.4,832,204,1617,98,13.3,74.5
19/04/2025,16.00.00,3.4,1339,9.0,797,245,1574,113,26.2,78.2
19/04/2025,17.00.00,2.3,1196,7.0,744,213,1617,100,6.9,30.4
19/04/2025,18.00.00,4.6,1492,18.0,-200,297,1634,148,30.2,33.4
19/04/2025,19.00.00,1.6,1046,8.3,781,199,-200,85,5.1,51.5
19/04/2025,20.00.00,2.5,-200,8.1,756,170,1649,80,12.4,25.5
19/04/2025,21.00.00,5.0,1560,21.0,1229,446,1425,184,27.2,46.2
19/04/2025,22.00.00,2.9,1256,5.8,700,291,1606,142,14.5,54.9
19/04/2025,23.00.00,3.3,1314,-200.0,952,420,1470,203,8.1,51.3
20/04/2025,00.00.00,2.2,1147,8.0,763,162,1645,90,15.8,39.9
20/04/2025,01.00.00,2.6,1206,14.4,990,190,1668,103,13.1,52.5
20/04/2025,02.00.00,3.8,1310,11.2,856,284,1604,-200,30.3,77.5
20/04/2025,03.00.00,2.3,1150,9.3,828,196,1634,103,-200.0,32.4
20/04/2025,04.00.00,4.0,1402,12.0,925,284,1564,126,28.7,59.3
20/04/2025,05.00.00,4.8,1537,18.2,1127,447,1511,193,31.8,22.6
20/04/2025,06.00.00,3.4,1310,10.3,834,325,1507,150,18.0,24.0
20/04/2025,07.00.00,4.4,1463,22.2,1284,338,1508,156,32.3,53.1
20/04/2025,08.00.00,2.0,1081,7.4,769,126,1681,88,16.3,-200.0
20/04/2025,09.00.00,5.6,1591,22.1,1276,429,1525,200,33.9,21.3
20/04/2025,10.00.00,2.1,1148,8.4,795,147,1604,80,7.7,30.3
20/04/2025,11.00.00,3.5,1291,11.7,923,305,1589,159,25.6,53.9
20/04/2025,12.00.00,3.6,1338,16.6,1079,299,1559,164,19.8,62.2
20/04/2025,13.00.00,3.3,1267,14.3,984,302,1631,141,16.6,32.1
20/04/2025,14.00.00,-200.0,1408,16.8,1086,-200,1516,173,24.0,60.1
20/04/2025,15.00.00,4.2,1425,14.3,993,350,1434,148,26.1,30.9
20/04/2025,16.00.00,1.4,1006,8.0,779,144,1749,79,-200.0,56.8
20/04/2025,17.00.00,2.9,1255,-200.0,992,353,1508,155,10.0,44.7
20/04/2025,18.00.00,3.6,1411,14.1,969,320,1463,-200,26.4,59.2
20/04/2025,19.00.00,3.7,1367,16.6,1084,271,1567,138,25.0,-200.0
20/04/2025,20.00.00,5.2,1572,21.4,1225,414,1470,187,34.0,76.3
20/04/2025,21.00.00,4.9,1554,16.4,1054,308,1512,134,27.8,20.3
20/04/2025,22.00.00,5.6,1600,-200.0,1309,479,1356,193,33.5,73.1
20/04/2025,23.00.00,4.6,1497,17.6,1124,343,1537,-200,26.1,24.0
21/04/2025,00.00.00,-200.0,1270,11.1,892,174,1611,83,13.9,77.2
21/04/2025,01.00.00,-200.0,1037,8.2,755,80,-200,51,8.2,36.9
21/04/2025,02.00.00,5.0,-200,16.9,1087,461,1485,187,28.5,42.9
21/04/2025,03.00.00,4.6,1493,-200.0,1074,356,1502,167,24.3,25.5
21/04/2025,04.00.00,1.8,1059,5.6,696,183,1605,100,6.4,26.7
21/04/2025,05.00.00,-200.0,1341,12.6,916,303,1522,128,15.8,63.6
21/04/2025,06.00.00,4.7,1529,17.2,1112,386,-200,158,33.7,76.7
21/04/2025,07.00.00,4.3,1428,17.1,1103,321,1560,159,20.0,-200.0
21/04/2025,08.00.00,3.0,1181,13.2,938,268,1612,126,18.0,-200.0
21/04/2025,09.00.00,4.4,1468,18.1,1143,328,1570,157,18.7,65.7
21/04/2025,10.00.00,3.0,1317,12.5,978,249,1614,121,11.3,35.8
21/04/2025,11.00.00,4.0,1389,17.3,1100,376,1524,169,16.1,-200.0
21/04/2025,12.00.00,2.9,1187,16.3,1087,296,1544,149,16.1,20.1
21/04/2025,13.00.00,2.4,1174,9.7,798,167,1622,95,6.6,41.0
21/04/2025,14.00.00,3.8,1425,17.3,1115,324,1595,153,28.0,34.5
21/04/2025,15.00.00,3.7,1367,16.6,1070,323,1577,154,17.5,23.7
21/04/2025,16.00.00,4.9,1589,23.2,1307,405,1465,178,-200.0,30.8
21/04/2025,17.00.00,5.7,1686,24.1,1356,498,1375,225,30.5,-200.0
21/04/2025,18.00.00,2.9,1253,9.8,839,269,1676,143,11.4,74.9
21/04/2025,19.00.00,4.3,1435,17.9,1096,439,1413,206,24.7,28.4
21/04/2025,20.00.00,3.2,1286,13.2,994,362,1519,146,-200.0,52.3
21/04/2025,21.00.00,4.9,1536,21.3,1216,385,1465,178,31.4,55.6
